product_id,name,price,rating,reviews_count,brand,brand_top,pack_size,price_per_100g,price_per_g,price_rating,rating_pack,log_reviews,brand_Carte,brand_Jacobs,brand_Lavazza,brand_MacCoffee,brand_NESCAFE,brand_Other,brand_Tchibo
106615953,Кофе EGOISTE Cafe Noir зерновой 250 г,5649.0,4.9,18.0,Other,Other,250.0,2259.6,22.596,27680.100000000002,1225.0,2.9444389791664403,False,False,False,False,False,True,False
121230232,Кофе Local coffee Local's Blend зерновой 250 г,3300.0,5.0,11.0,Other,Other,250.0,1320.0,13.2,16500.0,1250.0,2.4849066497880004,False,False,False,False,False,True,False
100820363,Кофе Kimbo Gold Arabica зерновой в пакете 1000 г,16972.0,4.9,22.0,Other,Other,1000.0,1697.2,16.972,83162.8,4900.0,3.1354942159291497,False,False,False,False,False,True,False
115672341,Кофе Local coffee Premium blend зерновой 1000 г,13500.0,5.0,10.0,Other,Other,1000.0,1350.0,13.5,67500.0,5000.0,2.3978952727983707,False,False,False,False,False,True,False
121241995,Кофе Local coffee Brazil Decaf зерновой 250 г,4500.0,5.0,11.0,Other,Other,250.0,1800.0,18.0,22500.0,1250.0,2.4849066497880004,False,False,False,False,False,True,False
120375368,Кофе растворимый Maxim Supreme Gold Cofee Mix сублимированный 20 стиков,3850.0,4.9,14.0,Other,Other,500.0,770.0,7.7,18865.0,2450.0,2.70805020110221,False,False,False,False,False,True,False
103695549,Кофе растворимый Jacobs Monarch 3 в 1 сублимированный 24 шт,2798.0,4.9,36.0,Jacobs,Jacobs,500.0,559.6,5.596,13710.2,2450.0,3.6109179126442243,False,True,False,False,False,False,False
101141478,Кофе Bushido Sensei зерновой в пакете 227 г,5699.0,4.9,38.0,Bushido,Bushido,227.0,2510.5726872246696,25.105726872246695,27925.100000000002,1112.3000000000002,3.6635616461296463,False,False,False,False,False,False,False
148515610,Кофе растворимый Здоровье Ячменный гранулированный 75 г,990.0,4.4,9.0,Other,Other,75.0,1320.0,13.2,4356.0,330.0,2.302585092994046,False,False,False,False,False,True,False
101152307,Кофе Bushido Red Katana зерновой в пакете 227 г,4997.0,4.8,16.0,Bushido,Bushido,227.0,2201.321585903084,22.013215859030836,23985.6,1089.6,2.833213344056216,False,False,False,False,False,False,False
102903915,Кофе Guten berg Баунти зерновой ароматизированный в пакете 250 г,5275.0,5.0,12.0,Other,Other,250.0,2110.0,21.1,26375.0,1250.0,2.5649493574615367,False,False,False,False,False,True,False
101169414,Кофе illy Classico зерновой в банке 250 г,8989.0,4.9,21.0,Other,Other,250.0,3595.6000000000004,35.956,44046.100000000006,1225.0,3.091042453358316,False,False,False,False,False,True,False
