product_id,name,price,rating,reviews_count
112915094,Кофе Movenpick Crema Autentico зерновой 1000 г,18197.0,5.0,11.0
105495773,Кофе BAZZARA Aromamore зерновой в пакете 1000 г,23100.0,4.9,7.0
146996085,Кофе растворимый ЯРКО раф ванильновый порошковый 30 г 1 саше,260.0,0.0,
100207931,Кофе растворимый Today Pure Arabica сублимированный 95 г,4150.0,5.0,12.0
100207970,Кофе растворимый Jardin Colombia Medellin сублимированный 150 г,3950.0,4.8,18.0
134042929,Кофе Local coffee Kenya Uhuru зерновой 1000 г,14000.0,4.7,2.0
123595905,Кофе Coffeelogia Colombia Supremo Венская обжарка зерновой 500 г,7700.0,4.8,2.0
107970976,Кофе Sunday Coffee Crema Бразилия зерновой 500 г,7500.0,4.7,41.0
132224778,Кофе Der Franz Crema зерновой 500 г,7750.0,5.0,4.0
101141276,Кофе illy Monoarabica Brazil зерновой в банке 250 г,9367.0,5.0,10.0
102363086,Кофе Lavazza Aroma Top в пакете зерновой 1000 г,19000.0,5.0,31.0
101152100,Кофе растворимый Bushido Original сублимированный 75 г,5949.0,4.8,23.0
112568724,Кофе Gutenberg Бельгийский шоколад зерновой 1000 г,18190.0,4.9,6.0
103719395,Кофе растворимый Jacobs ICED LATTE SALTED CARAMEL 3 в 1 порошковый 10 шт,2200.0,5.0,11.0
101147687,Кофе растворимый EGOISTE X.O. сублимированный 100 г,8365.0,4.8,13.0
106919318,Кофе Sunday Coffee Horeca blend зерновой в пакете 1000 г,13000.0,4.8,3.0
101161409,Кофе EGOISTE Velvet зерновой в пакете 200 г,6049.0,4.8,11.0
146995996,Кофе растворимый ЯРКО латте миндальновое порошковый 30 г 1 саше,260.0,5.0,
139276409,Кофе Serikov Coffee Italian Blend зерновой 1000 г,15090.0,4.6,5.0
114016714,Кофе EGOISTE Captain зерновой 250 г,5849.0,4.8,9.0
147340065,Кофе Serikov Coffee Руанда Икивигуто зерновой 200 г,4200.0,5.0,
145890684,Кофе Master Coffee Кения Кифару для фильтра зерновой 250 г,5790.0,5.0,2.0
118796340,Кофе Green Roast Decaff без кофеина зерновой 500 г,9700.0,5.0,12.0
105921968,Кофе Green Roast Фрутти зерновой в пакете 250 г,4300.0,5.0,16.0
139474022,Кофе растворимый Coffeelogia Brazil сублимированный 100 г,2800.0,4.8,22.0
142168099,Кофе AYAT AZIMOV COFFEE Kilimanjaro Blend зерновой 1000 г,12450.0,4.8,3.0
100799680,Кофе растворимый MacCoffee Original 3 в 1 порошковый 25 шт 500 г,3399.0,5.0,10.0
146995762,Кофе растворимый ЯРКО латте пломбирновое порошковый 30 г 1 саше,260.0,5.0,1.0
117764710,Кофе растворимый Maxim Decaffeinated сублимированный 20 пакетиков,4300.0,4.9,5.0
105074640,Кофе растворимый Bourbon coffee Original сублимированный 100 г,2999.0,4.9,10.0
116288224,Кофе TOREO Toreo Arabica Dulce зерновой 1000 г,13860.0,4.8,15.0
105921908,Кофе Green Roast Фрутти зерновой в пакете 1000 г,14900.0,5.0,17.0
103541890,Кофе Grossa Mexico Las Chicharras зерновой в пакете 1000 г,14700.0,4.9,12.0
101155488,Кофе illy Espresso зерновой банка 250 г,7608.0,5.0,4.0
132617126,Кофе Helmut Sachers Kaffee Der-Franz-Caramel зерновой 500 г,8000.0,4.8,8.0
101161443,Кофе Paulig Arabica зерновой в пакете 1000 г,21690.0,4.8,52.0
100207977,Кофе растворимый Jardin Kenya Kilimanjaro 95 г,3000.0,4.8,21.0
101145483,Кофе растворимый Bushido Red Katana сублимированный 75 г,6199.0,5.0,9.0
110856908,Кофе растворимый EGOISTE Truffle гранулированный 95 г,6750.0,4.9,5.0
101679685,Кофе растворимый NESCAFE Classic Latte саше порошковый 18 г,159.0,5.0,14.0
100238743,Кофе растворимый Jacobs Monarch сублимированный 50 г,1725.0,4.8,19.0
103026283,Кофе растворимый MacCoffee Light порошковый 12 г,85.0,4.8,12.0
100798783,Кофе растворимый Carte Noire Промо сублимированный 200 г,8050.0,4.9,188.0
109734596,Кофе Compass Vending Blend зерновой 1000 г,9200.0,4.9,861.0
100798909,Кофе Jacobs Monarch Классический зерновой 230 г,3484.0,4.8,56.0
100240010,Кофе растворимый MacCoffee Americano Creme 3 в 1 порошковый 18 г,119.0,5.0,20.0
102071332,Кофе растворимый MacCoffee Gold гранулированный 90 г,2694.0,4.7,14.0
100208058,Кофе растворимый MacCoffee Arabica сублимированный 90 г,2025.0,4.6,7.0
100798205,Кофе растворимый NESCAFE Gold сублимированный 47.5 г,1689.0,5.0,12.0
100207912,Кофе растворимый MacCoffee Arabica сублимированный 40 г,1029.0,4.8,12.0
100240148,Кофе растворимый MacCoffee 3 в 1 Крепкий порошковый 16 г,99.0,4.8,13.0
103801026,Кофе Fresco Arabica Solo зерновой в пакете 200 г,2989.0,5.0,14.0
117698478,Кофе растворимый Maxim Mocha Gold сублимированный 170 г,7600.0,4.9,5.0
102933643,Кофе Guten berg ароматизированный Солнце Сицилии зерновой в пакете 250 г,5275.0,5.0,4.0
103911979,Кофе растворимый Impresso Ristretto сублимированный 100 г,2149.0,4.8,9.0
130999490,Кофе Coffeelogia Гватемала Санта Рита зерновой 250 г,5200.0,4.8,3.0
117947145,Кофе Coffeelogia Колумбия Декаф зерновой 500 г,9000.0,4.0,
145890677,Кофе Master Coffee Колумбия Эль Вергель (лакто) для фильтра зерновой 250 г,7490.0,5.0,2.0
100207975,Кофе растворимый Jardin Kenya Kilimanjaro гранулированный 75 г,2150.0,4.9,17.0
145890676,Кофе Master Coffee Коста-Рика Пикадо Монтеро для фильтра зерновой 250 г,5790.0,5.0,3.0
105074270,Кофе растворимый EGOISTE Special сублимированный 100 г,6699.0,5.0,10.0
144711561,Кофе растворимый Bridge Coffee Капучино порошковый 20 г,150.0,4.8,1.0
105239468,Кофе Lofbergs Brazil 3 зерновой 1000 г,22150.0,4.8,10.0
117702371,Кофе растворимый Maxim Original сублимированный 100 пакетиков,12700.0,4.8,7.0
139474003,Кофе растворимый Coffeelogia Brazil сублимированный 250 г,4950.0,4.9,7.0
101141470,Кофе EGOISTE Espresso зерновой в пакете 1000 г,20860.0,5.0,11.0
102942414,Кофе растворимый Жокей арабика гранулированный 95 г,2250.0,4.7,14.0
116295343,Кофе Kimbo DeLonghi Prestige зерновой 250 г,4990.0,5.0,5.0
121065194,Кофе Caffe Antico Montenapoleone зерновой 1000 г,13864.0,4.8,16.0
102928788,Кофе Guten berg зерновой Бейлис ароматизированный в пакете 1 кг,18190.0,5.0,3.0
105922030,Кофе Green Roast Этажи 90/10 зерновой 250 г,3800.0,5.0,6.0
116119680,Кофе Coffeelogia Изюм и Шоколад Бленд зерновой 250 г,4050.0,4.9,4.0
123258452,Кофе растворимый Torabika Cappuccino порошковый 510 г,3249.0,5.0,15.0
131661959,Кофе Local coffee Kenya Uhuru зерновой 250 г,4100.0,5.0,2.0
103560862,Кофе Grossa Lugardi зерновой арабика 1000 г,13200.0,5.0,19.0
147775951,Кофе Massimo Coffee Santa Barbara Geisha зерновой 250 г,14590.0,5.0,
145890690,Кофе Master Coffee Индонезия Линтонг Нихута для фильтра зерновой 250 г,5490.0,5.0,2.0
138560660,Кофе Gutenberg шоколадный брауни зерновой 1000 г,18190.0,4.3,2.0
101468913,Кофе Movenpick Autentico зерновой в пакете 1000 г,20900.0,4.9,20.0
101892051,Кофе Lavazza Espresso Barista Gran Crema зерновой в пакете 1000 г,18700.0,4.8,10.0
120375342,Кофе растворимый Maxim Supreme Gold Cofee Mix сублимированный 100 стиков,18400.0,5.0,10.0
101141297,Кофе illy Monoarabica Guatemala зерновой в банке 250 г,9600.0,5.0,2.0
140737063,Кофе LEBO Coffee Espresso Italiano зерновой 220 г,4499.0,4.5,2.0
100207974,Кофе растворимый Jardin Colombia Medellin сублимированный 75 г,2150.0,4.9,16.0
105074480,Кофе растворимый EGOISTE Private сублимированный 100 г,7498.0,5.0,16.0
106258906,Кофе Lavazza Crema E Aroma зерновой 2 пачки по 1000 г,27500.0,4.9,75.0
143659787,Кофе Massimo Coffee Kenya Gachata AA зерновой 250 г,10000.0,5.0,2.0
113285476,Кофе Lavazza Qualita Oro зерновой 2 упаковки по 250 г,9079.0,5.0,36.0
142783725,Кофе AYAT AZIMOV COFFEE Amazon Blend зерновой 500 г,6550.0,5.0,2.0
101141474,Кофе Bushido Specialty Coffee зерновой в пакете 227 г,5621.0,4.7,21.0
100207964,Кофе растворимый Jardin Guatemala Atitlan сублимированный 75 г,2150.0,4.9,13.0
140510098,Кофе растворимый Carte Noire Voyage Au Japan гранулированный 90 г,5000.0,5.0,8.0
146907620,Кофе растворимый DES капучино солёная карамель порошковый 20 стиков,260.0,5.0,
116288211,Кофе TOREO Espresso Grande зерновой 1000 г,12400.0,4.7,4.0
106127820,Кофе Green Roast Арабика Колумбия зерновой в пакете 500 г,8700.0,4.9,12.0
141671848,Кофе растворимый MOKATE Strong порошковый 17 г,179.0,4.3,3.0
103594591,Кофе Fresco Arabica Barista зерновой в пакете 1000 г,11650.0,4.9,5.0
131842092,Кофе Helmut Sachers Kaffee Vienna History Edition зерновой 250 г,5100.0,5.0,17.0
106378443,Кофе Coffeelogia Эфиопия Сидамо 4 зерновой 250 г,4250.0,5.0,7.0
105965748,Кофе Paulig Espresso Favorito зерновой в пакете 1000 г,21850.0,5.0,7.0
146995840,Кофе растворимый ЯРКО латте мангоновое порошковый 30 г 1 саше,260.0,0.0,
140732216,Кофе растворимый Today espresso сублимированный 150 г,4224.0,4.2,1.0
106715752,Кофе растворимый Jacobs Barista Edition гранулированный 30 шт по 1.8 г,2904.0,4.9,7.0
146907254,Кофе растворимый DES латте пломбир порошковый 20 стиков,260.0,5.0,1.0
100219012,Кофе Jardin Espresso Di Milano зерновой в пакете 250 г,3750.0,4.5,5.0
141427502,Кофе Master Coffee Бразилия Тёмная зерновой 1000 г,14990.0,5.0,8.0
132160856,Кофе Grossa Brazil Toffee зерновой 200 г,3800.0,4.7,1.0
113304973,Кофе Lavazza Caffe Espresso зерновой 2 упаковки по 250 г,8148.0,5.0,20.0
145890976,Кофе Local coffee Costa-Rica Luis Carlos Picado Montero зерновой 200 г,5000.0,5.0,1.0
101765821,Кофе EGOISTE Grand Cru зерновой в пакете 250 г,5699.0,5.0,7.0
146061024,Кофе Local coffee Эфиопия Челчеле гр.1 зерновой 200 г,5000.0,0.0,
149718792,Кофе Gourmet Colombia Viani зерновой 200 г,2800.0,5.0,1.0
129873987,Кофе Grossa Kenya Kiyunyu AB зерновой 1000 г,16900.0,5.0,7.0
146995916,Кофе растворимый ЯРКО раф сырновый порошковый 30 г 1 саше,260.0,4.3,2.0
147703913,Кофе Massimo Coffee Kenya Gatina AA зерновой 250 г,9350.0,5.0,1.0
106499808,Кофе Lavazza Crema Gusto зерновой 1000 г,15000.0,4.7,14.0
132160865,Кофе Grossa China Puer зерновой 200 г,8150.0,4.0,2.0
102928934,Кофе Guten berg зерновой ароматизированный Черри бренди в пакете 1 кг,18190.0,4.7,2.0
145890970,Кофе Local coffee Indonesia Sumatra Lintong Blue Batak Bumbu зерновой 200 г,5000.0,0.0,
103541941,Кофе Grossa Peru MCM SHG зерновой в пакете 1000 г,14800.0,4.7,10.0
121230330,Кофе Local coffee Columbia Supremo зерновой 250 г,4100.0,5.0,2.0
142993404,Кофе Kimbo Espresso Napoletano зерновой 1000 г,12769.0,5.0,1.0
103790658,Кофе растворимый Fresco Platti сублимированный 75 г,1739.0,4.7,4.0
134175350,Кофе Sunday Coffee Costa Rica зерновой 500 г,10200.0,5.0,4.0
105933709,Кофе растворимый Jacobs Asian Selection сублимированный 90 г,3245.0,4.9,15.0
117236006,Кофе Alta Roma Blend №8 зерновой 1000 г,13200.0,4.9,6.0
106489247,Кофе Kurukahveci Mehmet Efendi По-турецки зерновой в пакете 500 г,10700.0,4.9,11.0
100207973,Кофе растворимый Jardin Guatemala Atitlan сублимированный 95 г,3000.0,4.7,14.0
106378451,Кофе Coffeelogia Гватемала Фэнси зерновой 1000 г,13750.0,5.0,5.0
114805403,Кофе Fresco Arabica Gusto зерновой 200 г,2990.0,4.9,14.0
134098704,Кофе Coffeelogia Руанда Мушони зерновой 250 г,6400.0,4.7,3.0
100826141,Кофе Movenpick Gusto Italiano Caffè Crema зерновой в пакете 1000 г,20468.0,4.9,15.0
131600894,Кофе Grossa China Simao Mellow зерновой 1000 г,13550.0,0.0,
133280815,Кофе растворимый Der-Franz Instant espresso сублимированный 200 г,8800.0,4.8,12.0
137484745,Кофе Grossa Miranda зерновой 200 г,2900.0,5.0,3.0
105922016,Кофе Green Roast Этажи 90/10 зерновой в пакете 500 г,7100.0,5.0,3.0
102929432,Кофе Guten berg зерновой ароматизированный Венские вафли в пакете 250 г,5275.0,5.0,3.0
107622825,Кофе растворимый Carte Noire Коллекция сублимированный 3 шт,12273.0,5.0,57.0
103732022,Кофе растворимый Carte Noire Voyage au bresil сублимированный 90 г,4550.0,4.9,11.0
132160859,Кофе Grossa Ethiopia Yirgacheffe Gr. 2 зерновой 200 г,4800.0,0.0,
118796324,Кофе Green Roast Decaff без кофеина зерновой 250 г,5200.0,4.9,15.0
102935600,Кофе Guten berg Вишня на бурбоне зерновой ароматизированный в пакете 1000 г,18190.0,5.0,2.0
107958738,Кофе Sunday Coffee Exclusive зерновой 500 г,7500.0,4.8,12.0
117947158,Кофе Coffeelogia Колумбия Декаф зерновой 250 г,5100.0,5.0,4.0
104265167,Кофе растворимый Eilles Kaffee Gourmet гранулированный 100 г,5300.0,4.9,9.0
142993127,Кофе растворимый PARLIAMENT Senator гранулированный 90 г,1850.0,4.4,2.0
101765992,Кофе Movenpick Der Himmlische зерновой 1000 г,21148.0,4.8,15.0
141671845,Кофе растворимый MOKATE Cappuccino Salted Caramel порошковый 110 г,1490.0,4.7,13.0
132204090,Кофе Helmut Sachers Kaffee Crema зерновой 500 г,8700.0,4.9,7.0
103023298,Кофе Sunrise Coffee Brazil зерновой в пакете 1000 г,15000.0,4.9,14.0
145423504,Кофе Coffeelogia Танзания Эдельвейс зерновой 1000 г,17400.0,0.0,
106167949,Кофе Tasty Coffee Эспрессо-смесь Кэнди зерновой в пакете 1000 г,22529.0,5.0,6.0
148485019,Кофе Gutenberg Айришкрим зерновой 1000 г,18190.0,0.0,
146061309,Кофе Local coffee Эфиопия Адола гр.1 (filter) зерновой 200 г,5500.0,5.0,1.0
133280938,Кофе растворимый Der-Franz Instant crema сублимированный 200 г,8900.0,4.9,11.0
142993200,Кофе Kimbo Espresso Napoletano зерновой 250 г,4600.0,5.0,1.0
100208032,Кофе растворимый NESCAFE Gold сублимированный 130 г,3775.0,4.9,14.0
100208006,Кофе растворимый NESCAFE Gold Barista сублимированный 75 г,2757.0,4.9,11.0
109895062,Кофе растворимый Carte Noire White Coffee сублимированный 17.4 г,215.0,4.9,13.0
130059664,Кофе растворимый NESCAFE Plombir Latte порошковый 15 г,145.0,4.9,7.0
100984055,Кофе растворимый Carte Noire Original сублимированный 75 г,4250.0,5.0,39.0
102153121,Кофе растворимый Carte Noire Original сублимированный 190 г,8600.0,5.0,70.0
102152838,Кофе растворимый NESCAFE classic сублимированный 130 г,2800.0,4.8,16.0
100207978,Кофе растворимый Jardin Colombia Medellin сублимированный 95 г,2555.0,4.9,22.0
100207956,Кофе растворимый MacCoffee Gold сублимированный 75 г,1655.0,4.9,6.0
105072368,Кофе растворимый MacCoffee Gold Latte сублимированный 16 г,116.0,4.9,11.0
100208017,Кофе растворимый NESCAFE Gold сублимированный 40 г,1540.0,5.0,10.0
100208038,Кофе растворимый NESCAFE Gold сублимированный 190 г,5005.0,4.8,14.0
103560855,Кофе Grossa Ethiopia Yirgacheffe Gr. 2 зерновой арабика 1000 г,18000.0,4.9,4.0
101141433,Кофе Lavazza Tierra Colombia зерновой в пакете 1 кг,28649.0,4.9,49.0
117946980,Кофе Coffeelogia Персиковый брауни Бленд зерновой 1000 г,12350.0,5.0,2.0
102243000,Кофе растворимый Fresco Arabica Solo сублимированный 75 г,1799.0,4.8,8.0
103695323,Кофе растворимый Maxwell House Rich Blend сублимированный 150 г,3655.0,4.7,15.0
129874348,Кофе Grossa Salvador Los Luchadores зерновой 1000 г,13400.0,5.0,2.0
134099325,Кофе Coffeelogia Бурунди Кибинго Хани зерновой 1000 г,19850.0,5.0,1.0
100773450,Кофе Miele Black Edition Cafe Crema зерновой 4 пакета по 250 г,31000.0,4.8,3.0
106377397,Кофе Coffeelogia Эфиопия Сидамо 4 зерновой 500 г,7500.0,4.6,8.0
101147621,Кофе растворимый EGOISTE Velvet сублимированный 95 г,9349.0,5.0,15.0
142783710,Кофе AYAT AZIMOV COFFEE Caspian Blend зерновой 250 г,3950.0,4.0,1.0
101141263,Кофе illy Monoarabica Ethiopia зерновой в банке 250 г,9523.0,5.0,5.0
100760719,Кофе Delonghi Kimbo Classic в пакете зерновой 1000 г,19890.0,5.0,11.0
102505901,Кофе Guten Berg Бразилия Желтый Бурбон зерновой в пакете 250 г,5500.0,5.0,1.0
133151486,Кофе Kimbo DeLonghi Espresso Arabica зерновой 1000 г,19890.0,4.9,10.0
108178487,Кофе Coffeelogia Гватемала Декаф зерновой 500 г,9200.0,5.0,2.0
117947119,Кофе Coffeelogia Колумбия Декаф зерновой 1000 г,15600.0,5.0,2.0
106378373,Кофе Coffeelogia Эфиопия Сидамо 4 зерновой 1000 г,13000.0,5.0,3.0
106728022,Кофе растворимый Carte Noire Original гранулированный 30 шт по 1.8 г,2850.0,5.0,11.0
102261082,Кофе растворимый Maxwell House Rich Blend сублимированный 200 г,5422.0,4.7,6.0
122799255,Кофе растворимый MacCoffee Cappuccino Di Torino с шоколадной крошкой порошковый 20 пакетиков,4000.0,4.8,11.0
102010034,Холодный кофе Jacobs Icepresso Latte 250 мл,825.0,4.7,11.0
108082603,Кофе растворимый Cafe Creme Product of brazil сублимированный 45 г,1535.0,4.5,13.0
116117944,Кофе Coffeelogia Изюм и Шоколад Бленд зерновой 1000 г,12350.0,5.0,3.0
148864522,Кофе растворимый DES Капучино с ирландским кремом порошковый 20 стиков,260.0,0.0,
117702254,Кофе растворимый Maxim White Gold сублимированный 170 пакетиков,22880.0,0.0,
150083891,Кофе Tasty Coffee Milk Coffee Хани зерновой 1000 г,22989.0,5.0,
151117426,Кофе Serikov Coffee Коста Рика Луис Карлос Пикардо (лактик) зерновой 200 г,5600.0,0.0,
150034091,Кофе Molinari Intenso зерновой 250 г,7775.0,0.0,
149718788,Кофе Gourmet Kenya AA Muranga зерновой 200 г,2900.0,0.0,
105026801,Кофе TEMPELMANN Nomos зерновой 500 г,10450.0,4.3,3.0
141634171,Кофе Segafredo Sinfonia зерновой 1000 г,17600.0,0.0,
145116626,Кофе Grossa Uganda Bugisu AA зерновой 1000 г,16900.0,5.0,1.0
141881272,Кофе Alta Roma Crema зерновой 6 упаковок по 1000 г,66690.0,0.0,
108733757,Кофе Gimoka Dulcis Vitae зерновой 1000 г,16989.0,5.0,2.0
117016291,Кофе Pelican Rouge Fleuve зерновой 1000 г,12900.0,4.9,3.0
132414848,Кофе Der Franz Colombia зерновой 500 г,7900.0,5.0,
147074172,Кофе Coffeelogia Китай Гулаиванг Натурал зерновой 1000 г,15100.0,5.0,1.0
109999903,Кофе Caffe Vergnano Espresso зерновой 1000 г,21789.0,5.0,6.0
103140845,Кофе Guten berg Коста Рика Де Тараццу зерновой арабика 250 г,5160.0,0.0,
145890678,Кофе Master Coffee Колумбия Эль Вергель твист для фильтра зерновой 250 г,7490.0,5.0,1.0
107499999,Кофе Fresco Arabica Espresso зерновой 200 г,2989.0,4.8,3.0
119377554,Кофе Coffeelogia Эфиопия Сидамо Грейд 2 зерновой 1000 г,14200.0,5.0,2.0
132160871,Кофе Grossa Mexico Las Chicharras зерновой 200 г,4000.0,5.0,2.0
103560861,Кофе Grossa Ferina зерновой арабика 1000 г,12500.0,5.0,1.0
108322846,Guten Berg Кофе в зёрнах ароматизированный &#34;Капучино&#34; 250г,5275.0,5.0,1.0
146995901,Кофе растворимый ЯРКО латте вишневое порошковый 30 г 1 саше,260.0,0.0,
108799550,Кофе Sunday Coffee Special зерновой 500 г,9500.0,4.8,2.0
100826183,Кофе Kimbo Aroma Gold 100% Arabica зерновой в пакете 500 г,9989.0,5.0,18.0
144022113,Кофе Coffeelogia Для гурманов зерновой 4 упаковки по 100 г,7300.0,5.0,3.0
149454724,Кофе растворимый Maximus Gold Collection сублимированный 95 г,2640.0,0.0,
150174545,Кофе растворимый DeMarco Gold сублимированный 500 г,12990.0,0.0,
150250299,Кофе растворимый Goldbach Tradition сублимированный 200 г,7290.0,0.0,
149454869,Кофе растворимый Maximus Columbian сублимированный 95 г,2640.0,0.0,
150250037,Кофе растворимый Goldbach Prestige сублимированный 200 г,7990.0,0.0,
150174601,Кофе растворимый DeMarco Classic сублимированный 500 г,12215.0,0.0,
150733728,Кофе растворимый Trung Nguyen Legend Cappuccino Hazelnut порошковый 12 пакетиков,3220.0,0.0,
151476899,Кофе растворимый Сибирский кедр c мускатом порошковый 120 г,2300.0,0.0,
150250043,Кофе растворимый Goldbach Crema порошковый 150 г,6590.0,0.0,
150733830,Кофе растворимый Trung Nguyen Legend Cappuccino Coconut порошковый 12 пакетиков,3220.0,0.0,
150993198,Кофе растворимый Maxim Mocha Gold Mild сублимированный 2160 г,26365.0,0.0,
106377368,Кофе Coffeelogia Кремо Бленд зерновой 500 г,7100.0,5.0,4.0
142052751,Кофе Tris Caffe napoletano зерновой 1000 г,12000.0,0.0,
134244184,Кофе Atyrau Coffee Roasters Бразилия зерновой 500 г,7670.0,5.0,
142993977,Кофе DeMarco Vending зерновой 1000 г,12970.0,5.0,
147074335,Кофе Coffeelogia Китай Гулаиванг Натурал зерновой 250 г,4950.0,5.0,
137597113,Кофе Caffe Vero Crema Bar зерновой 1000 г,16000.0,5.0,1.0
101141159,Кофе Paulig Espresso Originale зерновой в пакете 1000 г,21849.0,5.0,7.0
140587183,Кофе BAZZARA Panasiatica зерновой 250 г,9950.0,5.0,1.0
141881221,Кофе Alta Roma Blend №3 зерновой 2 упаковки по 1000 г,33840.0,0.0,
132204122,Кофе Helmut Sachers Kaffee Baristo Straight зерновой 1000 г,17100.0,4.0,
147074148,Кофе Coffeelogia Панама SHB Бокете зерновой 250 г,5400.0,0.0,
117089434,Кофе Coffeelogia Конго Киву зерновой 500 г,9050.0,5.0,3.0
145423664,Кофе Coffeelogia Танзания Эдельвейс зерновой 500 г,10050.0,4.5,1.0
115685462,Кофе Local coffee для фильтра Columbia supremo зерновой 1000 г,14000.0,5.0,1.0
132687144,Кофе Der Franz Cinnamon зерновой 500 г,8000.0,5.0,1.0
132613878,Кофе Helmut Sachers Kaffee Der-Franz Flavored Coffee-Hazelnut зерновой 500 г,8000.0,3.7,2.0
142845253,Кофе Cuppello Айришкрим зерновой 1000 г,16500.0,5.0,1.0
105026803,Кофе TEMPELMANN Nomos Caffe Crema зерновой 500 г,10449.0,5.0,1.0
147833074,Кофе Gutenberg Моцарт зерновой 1000 г,18190.0,0.0,
131267845,Кофе Covim Honduras BIO зерновой 500 г,10700.0,5.0,1.0
132012865,Кофе Helmut Sachers Kaffee Home Line-Espresso зерновой 500 г,8500.0,5.0,1.0
130748200,Кофе Fresh Coffee Бразилия Альфенас Дульче зерновой 1000 г,13860.0,5.0,2.0
123596053,Кофе Coffeelogia Руанда Кияхинда зерновой 250 г,4500.0,5.0,1.0
103434470,Кофе растворимый MacCoffee Arabica сублимированный 75 г,2202.0,4.9,8.0
102939186,Кофе растворимый Jacobs latte original 3 в 1 порошковый 21 г,189.0,4.0,1.0
100208015,Кофе растворимый NESCAFE Classic порошковый 47.5 г,1675.0,4.9,15.0
103455905,Кофе растворимый NESCAFE Classic порошковый 320 г,6399.0,4.8,20.0
106727962,Кофе растворимый Jacobs Latte порошковый 24 шт по 13 г,2323.0,4.8,26.0
122577398,Кофе растворимый Jacobs Velvet сублимированный 95 г,1999.0,5.0,89.0
100219097,Кофе Jacobs Monarch Классический зерновой 800 г,10555.0,4.9,60.0
129338693,Кофе растворимый NESCAFE Alta Rica сублимированный 85 г,2259.0,4.8,13.0
145300202,Кофе растворимый Maxwell House The Original порошковый 25 шт 450 г,2049.0,4.6,10.0
116157309,Кофе растворимый Jardin Mocaccino сублимированный 18 г,180.0,4.9,9.0
100208049,Кофе растворимый Jacobs Monarch сублимированный 190 г,5918.0,5.0,25.0
105074428,Кофе растворимый BUSHIDO Original сублимированный 100 г,7000.0,4.9,100.0
119377562,Кофе Coffeelogia Эфиопия Сидамо Грейд 2 зерновой 500 г,8200.0,5.0,1.0
132160898,Кофе Grossa Colombia El Bandido зерновой 200 г,4250.0,5.0,
102933448,Кофе Guten berg ароматизированный грильяж зерновой в пакете 250 г,5275.0,5.0,1.0
132160874,Кофе Grossa Cuba Serrano Lavado зерновой 200 г,4050.0,5.0,
102928695,Кофе Guten berg зерновой ароматизированный Нуга в пакете 1 кг,18190.0,5.0,1.0
114017331,Кофе EGOISTE Voyage зерновой 1000 г,20749.0,4.9,9.0
120498040,Холодный кофе OKF always good 240 мл,710.0,4.8,2.0
105034008,Кофе Movenpick Gusto Italiano Crema Intensa зерновой 1000 г,20470.0,5.0,5.0
146906886,Кофе растворимый DES капучино пряный апельсин порошковый,260.0,5.0,
132160873,Кофе Grossa China Simao Mellow зерновой 200 г,3750.0,0.0,
132224803,Кофе Der Franz Espresso зерновой 500 г,7500.0,4.9,3.0
148183438,Кофе Gutenberg Верона зерновой 1000 г,17500.0,0.0,
138611677,Кофе Coffeelogia Никарагуа Лос Суенос зерновой 500 г,8450.0,5.0,1.0
135688895,Кофе Tasty Coffee Руанда Киву зерновой 1000 г,22989.0,5.0,
142168120,Кофе AYAT AZIMOV COFFEE Fuji Blend зерновой 1000 г,13150.0,0.0,
103924927,Кофе растворимый Fresco Arabica Solo сублимированный 100 г,2960.0,4.7,2.0
105106481,Кофе Kimbo Caffe Crema Classico зерновой 1000 г,17890.0,4.9,10.0
132643879,Кофе Der Franz Vanilla зерновой 500 г,8000.0,5.0,2.0
132160870,Кофе Grossa Nicaragua Las Morenitas зерновой 200 г,3800.0,3.5,1.0
150186891,Кофе rockets.coffee Filter Coffee Colombia La Delfita зерновой 250 г,7400.0,0.0,
150186986,Кофе rockets.coffee Filter Coffee Honduras Aquiello Martinez зерновой 250 г,7065.0,0.0,
151117615,Кофе Serikov Coffee Индонезия Блю Батак зерновой 200 г,5000.0,0.0,
150436379,Кофе Gourmet Nicaragua Monte Cristo зерновой 200 г,3300.0,0.0,
142995093,Кофе DeMarco Classic зерновой 1000 г,15690.0,0.0,
150950758,Кофе Massimo Coffee La Onda зерновой 250 г,9350.0,0.0,
150928744,Кофе Massimo Coffee El Paraiso Geisha зерновой 250 г,21000.0,0.0,
150186928,Кофе rockets.coffee Filter Coffee Costa Rica Don Eli зерновой 250 г,7595.0,0.0,
150187008,Кофе rockets.coffee Filter Coffee Ethiopia Gore-Geisha зерновой 250 г,7790.0,0.0,
150175310,Кофе rockets.coffee Filter Coffee Mara Lolgorien зерновой 250 г,8050.0,0.0,
150106933,Кофе Tasty Coffee Espresso Coffee Индонезия Ява Атик зерновой 1000 г,24349.0,0.0,
151143732,Кофе Бар Сервис Бразилия Моджиана эспрессо зерновой 1000 г,12500.0,0.0,
150106943,Кофе Tasty Coffee Espresso Coffee Руанда Кигали зерновой 1000 г,22989.0,0.0,
150109920,Кофе Tasty Coffee Кения Найроби зерновой 1000 г,25279.0,0.0,
151551828,Кофе Московская кофейня на паяхъ Коломбо зерновой 250 г,3990.0,0.0,
151551788,Кофе Московская кофейня на паяхъ Мокко зерновой 250 г,3990.0,0.0,
150250100,Кофе Chicco D'oro India зерновой 250 г,7690.0,0.0,
